id,words,answer
190388,"['one', 'atom', 'element', 'found', 'ring', 'furan', 'atom', 'bound', 'two', u'carbon', 'epoxide']",Oxygen
190389,"['cxadr', 'receptor', 'utilized', 'adeno', u'one', 'icosahedral']",Virus
190395,"['calculating', 'quantity', 'using', 'time', 'elapsed', 'traveling', 'object', u'yield', 'quantity', 'sometimes', 'known', 'celerity', 'suhlairitee']",Velocity
190398,"['one', 'type', u'object', 'used', 'determine', 'longest', 'palindrome', 'string', 'referred', 'suffix']",Tree (data structure)
190412,"['nonthermal', 'radiation', u'emission', 'jupiter', 'caused', u'electron', 'trapped', u'region', 'analogous']",Van Allen radiation belt
190413,"['reacting', 'carbonate', 'acid', u'release', 'carbon', 'dioxide', 'compound']",Water
190420,"['ion', 'released', 'ryanodine', 'receptor', 'activated', u'turn', 'channel', 'sarcoplasmic', 'reticulum']",Calcium
190430,"['veblen', 'giffen', u'good', u'type', u'good', 'price', 'elasticity', 'quantity', 'greater', 'zero']",Demand
190434,"['developing', 'information', 'theory', 'claude', 'shannon', 'modified', 'equation', 'set', 'quantity', 'proportional', 'sum', 'probability', 'particle', 'particular', 'microstate', u'time', 'natural', 'log', 'probability']",Entropy
190443,"['error', 'synthesis', 'protein', u'cause', 'ehlersdanlos', 'syndrome']",Collagen
190445,"['high', 'temperature', u'polymorph', 'mineral', 'include', 'tridymite', 'trihdihmite', 'cristobalite', 'kristoeballite']",Quartz
190449,"['euler', 'line', u'pass', 'several', 'distinctive', u'point', 'one', u'object', 'cevas', 'theorem', 'also', 'applies', u'object']",Triangle
190451,"['vertical', 'component', 'effect', 'caused', 'force', 'sometimes', 'named', 'eotvos']",Coriolis effect
190453,"['one', 'way', 'denoting', 'mathematical', u'object', 'name', 'object', 'colon', 'set', 'right', 'arrow', 'another', 'set']",Function (mathematics)
190454,"[u'jaeger', 'yaygurs', 'method', u'measure', 'quantity', 'measuring', 'pressure', 'required', 'form', 'small', 'bubble']",Surface tension
190471,"['bertrand', 'russell', 'criticized', u'man', 'approach', 'mathematics', 'work', 'titled', 'teaching', 'man']",Euclid
190475,"['linear', 'one', u'object', 'showed', 'evidence', 'spontaneous', 'splitting']",Comet
190482,"[u'structure', 'contain', 'inner', 'outer', 'transport', u'mechanism', 'called', 'tim', 'tom', u'complex', 'release', 'cytochrome', 'c', 'apoptosis']",Mitochondrion
190484,"['one', 'formula', 'equates', 'pair', u'operation', 'cauchyriemann', 'equation', 'matrix', 'consisting', u'function', 'operation', u'ha', 'performed', 'called', 'jacobian']",Derivative
190492,"['wagner', 'equation', 'fourparameter', 'extension', 'antoine', 'anntwahn', 'equation', 'used', 'model', 'quantity', 'fitted', u'parameter']",Vapor pressure
207111,"['one', u'object', 'couple', 'quasiparticle', 'plasma', 'oscillation', 'known', 'plasmon', 'form', 'polariton']",Photon
190504,"['interaction', 'described', u'term', 'single', 'parameter', 'cabibbo', 'kuhbeebo', 'angle']",Weak interaction
190509,"['first', 'step', 'process', 'involves', 'condensation', 'step', 'called', 'leptotene']",Meiosis
190514,"['helmholtz', 'man', 'proposed', 'human', 'vision', u'wa', 'caused', 'three', 'different', u'type', 'cone', u'cell', 'retina']",Thomas Young (scientist)
190523,"['one', 'form', 'phenomenon', 'modeled', 'cornu', 'spiral', 'parametric', 'plot', 'two', u'integral', 'arc', 'length']",Diffraction
190534,"['fraunhofer', u'line', u'sun', 'electromagnetic', 'spectrum', 'contain', 'dline', 'sometimes', 'known', 'doublet', 'produced', u'transition', u'element', 'family', 'traditionally', 'named', 'element']",Sodium
190547,"['principle', 'equalization', 'quantity', u'state', 'chemical', 'compound', 'quantity', 'geometric', 'mean', u'compound', 'constituent', u'element']",Electronegativity
190555,"[u'material', 'property', 'produce', 'series', 'audible', u'click', 'presence', 'increasing', 'magnetic', 'field', 'via', 'barkhausen', 'barkhowzen', 'effect']",Ferromagnetism
190580,"[u'electron', 'fired', 'crystalline', 'target', 'element', 'davissongermer', 'experiment']",Nickel
190583,"['bacteria', 'responsible', 'disease', 'form', u'colony', 'rugose', 'morphology']",Cholera
190586,"['wellpreserved', 'pillar', 'made', 'material', 'centerpiece', 'qutb', 'temple', 'complex', 'built', 'fourth', 'century', 'delhi']",Iron
190591,"['myhillnerode', 'relation', 'defined', u'set', 'set', 'called', 'formal', 'language']",String (computer science)
190598,"['one', 'byproduct', 'type', 'reaction', 'trapped', 'blanket', 'structure', 'particular', 'reaction', 'type', 'known', 'dt', 'reaction']",Nuclear fusion
108913,"['production', 'compound', u'wa', 'described', 'yang', 'hoffman', '1980', u'year', 'dmitry', 'neljubow', 'first', 'identified', 'relevant', 'function']",Ethylene
190609,"['e4', 'allele', 'apoe', 'gene', 'largest', 'genetic', 'risk', 'factor', 'disease']",Alzheimer's disease
190613,"['efficiency', 'carnot', 'cycleis', 'equal', 'one', 'minus', u'value', 'two', u'reservoir']",Temperature
190616,"['barkhausen', 'effect', u'concern', 'tiny', u'inconsistency', u'material', 'displaying', 'property', 'visualized', 'microscopic', 'level', 'ising', 'model']",Ferromagnetism
190620,"['cross', 'linking', 'protein', 'occurs', 'two', 'oxidized', u'derivative', 'lysine', 'link', 'amount', 'cross', 'linking', 'occurs', 'protein', u'increase', 'age']",Collagen
190624,"['one', 'type', 'quantity', 'related', 'thermal', 'diffusivity', 'prandtl', 'prantul', 'number']",Viscosity
190626,"[u'prokaryote', u'organelle', 'sedimentation', 'coefficient', '70', u'eukaryote', '80']",Ribosome
113693,"['one', 'type', 'often', 'twinned', 'according', 'baveno', 'carlsbad', u'law', 'two', u'type', u'namesake', 'qapf', 'diagram']",Feldspar
190650,"['nuclear', 'version', 'term', 'refers', 'metastable', u'excitation', 'atomic', u'nucleus']",Isomer
190652,"['deep', 'inelastic', 'scattering', u'experiment', 'gave', 'evidence', 'existence', 'classification', 'model', u'wa', 'proposed', 'gellmann']",Quark
212002,"['quantity', 'divided', 'specific', 'weight', 'measured', u'unit', 'length', 'called', 'namesake', 'head', 'compressibility', u'equal', 'partial', 'derivative', 'volume', 'respect', 'quantity', 'divided', 'volume']",Pressure
190680,"['unit', 'time', 'big', 'bang', 'gravity', 'separated', u'force', 'named', 'man', 'law', 'approximated', 'rayleighjeans', 'law', 'describes', 'blackbody', 'radiation', 'also', 'named']",Max Planck
190690,"['identified', 'using', 'technique', 'known', 'tilling']",Mutation
190695,"['mayan', 'prefix', 'ox', 'ux', 'placename', 'uxmal', u'mean', 'english']",3 (number)
190698,"['kerr', 'effect', u'change', 'namesake', 'ratio', 'involved', u'phenomenon', 'presence', 'electric', 'field']",Refraction
206027,"['one', 'disease', 'caused', 'member', 'phylum', 'diagnosed', 'using', 'kato', 'technique', 'disease', 'cycle', 'first', 'elucidated', 'piraja', 'da', 'silva', u'disease', 'acute', 'form', 'also', 'called', 'katayamas', 'fever']",Flatworm
190711,"['one', 'god', 'associated', 'object', 'sometimes', u'ha', 'chariot', 'drawn', 'horse', 'seven', u'head', 'named', 'surya']",Sun
190720,"['plasma', u'exhibit', 'bohm', 'type', 'phenomenon']",Diffusion
190732,"['two', u'element', 'group', 'exchanged', 'sn2', 'reaction', 'named', 'finklestein']",Halogen
190735,"[u'member', 'animal', 'phylum', 'produce', u'larva', 'called', 'veliger']",Mollusca
190747,"['unit', u'quaternion', 'form', 'four', 'dimensional', 'analogue', 'one']",Sphere
190752,"['element', u'wa', 'originally', 'used', 'catalyst', 'haber', 'process', 'found', 'abundance', 'saskatchewan']",Uranium
190758,"['one', 'type', 'input', 'region', 'mossy', u'fiber']",Cerebellum
190764,"['calculated', 'magnetic', 'dipole', 'subject', 'magnetic', 'field', 'taking', 'dot', 'product', 'magnetic', 'moment', u'time', 'negative', 'one', 'b']",Potential energy
190774,"['one', 'model', 'universe', 'cosmological', 'constant', 'named', 'de', 'sitter', 'man', 'also', u'name', 'state', 'matter', 'exists', 'low', u'temperature', 'bose']",Albert Einstein
190782,"['kendall', 'notation', 'allows', 'one', 'characterize', u'model', 'based', 'actual', u'instance', 'structure']",Queue (abstract data type)
190789,"['laboratory', 'environment', 'calcium', 'chloride', 'sodium', 'sulfate', 'commonly', 'used', u'agent', 'removing', 'substance', u'agent', 'known', 'dessicants']",Water
190791,"['taking', 'set', 'principal', 'axis', 'divided', 'square', 'root', 'value', 'quantity', u'yield', 'ellipsoid']",Moment of inertia
190800,"['density', 'molecule', 'measured', 'using', 'dobson', 'unit', 'respiratory', 'irritant', 'produced', 'reaction', 'nitrogen', u'oxide', 'air', 'presence', 'sunlight']",Ozone
212026,"['constant', 'representing', 'phenomenon', u'equal', '64', 'reynolds', 'number', 'laminar', 'flow']",Friction
190817,"['addition', 'respiratory', 'circulatory', u'system', 'system', 'obeys', u'murray', 'law']",Xylem
190819,"['element', u'ha', 'characteristic', 'd', 'line', '589', u'nanometer', 'produced', 'electrolytic', 'castner', 'process']",Sodium
190826,"['efficiency', 'increased', 'hydrogen', 'tunneling']",Enzyme
190829,"['man', 'discussed', u'theory', 'matter', 'incorrect', u'theory', u'comet', 'assayer']",Galileo Galilei
190835,"['one', 'character', 'novel', 'hypnotized', 'told', 'story', 'relative', 'alice', 'another', 'character', 'mysteriously', u'dy', 'chair', 'one', u'ancestor', 'died']",The House of the Seven Gables
190836,"['second', 'time', 'derivative', 'quantity', 'included', 'formulation', 'virial', 'theorem', 'another', 'rule', 'governing', 'quantity', 'specifies', 'unchanged', 'namesake', 'reconfiguration', 'stretch', 'rule']",Moment of inertia
190846,"['one', 'type', 'process', u'employ', 'band', 'teflon', u'spin', u'compound', 'defy', 'process', 'called', 'azeotropes']",Distillation
190860,"['one', 'type', u'entity', 'appear', 'like', u'spoke', 'wheel', 'actiniform']",Cloud
190875,"['three', u'object', 'known', 'term', 'collectively', 'used', 'represent', 'spin', u'operator', 'named', 'wolfgang', 'pauli']",Matrix (mathematics)
190885,"['sliding', 'filament', 'theory', 'muscle', 'contraction', 'binding', 'molecule', 'allows', 'myosin', 'detach', 'actin']",Adenosine triphosphate
190886,"['astronomical', 'body', u'wa', 'visited', 'orbited', 'clementine', 'spacecraft']",Moon
190897,"['used', 'solvent', 'jones', 'reaction']",Acetone
209307,"['man', 'proposed', 'labor', 'theory', 'value', 'work', 'proposing', 'paper', 'currency', u'wa', 'member', 'secret', 'committee', 'correspondence']",Benjamin Franklin
190909,"['thomas', u'kuhn', 'structure', 'scientific', u'revolution', u'us', 'question', 'element', 'said', 'discovered', 'illustrate', 'concept', 'accumulation', u'anomaly']",Oxygen
190910,"['cayleys', 'theorem', u'state', 'every', 'group', 'isomorphic', 'group', u'entity']",Permutation
190917,"['one', 'rare', 'type', u'formation', 'understood', u'soliton', 'known', 'morning', 'glory', 'type']",Cloud
190920,"['effect', 'dominates', 'energy', u'regime', 'one', 'megaelectron', 'volt', 'higher', u'energy', 'compton', 'scattering', 'pair', 'production', 'likely', 'occur']",Photoelectric effect
190921,"[u'thing', 'commonly', 'formed', 'vadose', u'zone']",Aquifer
190929,"['spinspin', 'coupling', 'chemical', 'shift', 'observed', 'phenomenon', u'take', 'advantage', 'halfspin', u'particle', 'namesake', 'form', 'nmr']",Proton
190934,"['heaviest', 'element', 'group', u'wa', 'synthesized', 'bombarding', 'californium', 'calcium']",Noble gas
190946,"['thinker', 'argued', 'philosophical', 'dependence', u'sens', 'pointing', u'change', 'piece', 'wax', 'undergoes', u'melt']",Rene Descartes
190954,"['structure', 'compound', u'wa', 'confirmed', 'kathleen', 'lonsdale', 'using', 'xray', 'diffraction']",Benzene
190959,"[u'george', 'cuvier', u'wa', 'early', 'opponent', 'theory', 'one', 'proponent', u'wa', 'geoffroy', 'sainthilaire']",Evolution
212051,"['fictional', 'society', 'almost', 'completely', 'made', 'substance', 'designer', 'integral', 'discovers', u'secret', 'mephi']",Glass
190970,"[u'letter', 'e', 'z', 'used', 'distinguish', u'atom', 'located', 'relative', 'one', u'structure']",Double bond
190973,"['electric', 'field', 'point', 'equal', 'divided', 'charge']",Force
190979,"['barium', 'titanate', 'commonly', 'used', 'ceramic', u'one']",Capacitor
190980,"['multiwalled', u'structure', 'formed', 'element', 'tensile', 'strength', '63', 'gigapascals']",Carbon
190981,"['distributed', 'model', u'wa', 'developed', 'treating', 'pyrolysis', 'biomass']",Activation energy
190992,"['one', 'property', 'exhibited', 'molecule', 'haldane', 'effect', 'a1c', 'type', 'molecule', 'used', 'monitoring', 'blood', 'sugar', u'level', u'diabetic']",Hemoglobin
190993,"['one', 'substructure', 'organelle', 'develops', 'aid', 'vipp1', 'protein', 'present', 'every', 'organism', 'contains', 'organelle', 'arabidopsis', 'thaliana', 'cyanobacteria']",Chloroplast
190995,"['one', u'particle', u'produce', 'electron', 'positron', 'pair', 'production']",Photon
191015,"['part', u'object', 'examined', 'process', 'called', 'traversal']",Tree (data structure)
191016,"['particle', 'quantity', 'equal', 'quotient', u'planck', u'plonk', 'constant', 'wavelength']",Momentum
191017,"['parameter', 'parameter', 'lorentz', 'factor']",Speed of light
191020,"['principle', 'explains', 'decreased', 'solubility', 'ionization', 'molecule', 'common', 'ion', 'effect']",Le Chatelier's principle
191022,"['word', 'defines', 'type', 'computer', u'graphic', u'code', u'instruction', 'drawing', 'rather', 'color', 'grid', 'pixel']",Vector (mathematics and physics)
191023,"['along', 'sodium', 'carbonate', u'element', 'chloride', 'produced', 'solvay', 'process']",Calcium
191026,"['one', u'phenomenon', 'discovered', '2006', 'leading', 'candidate', 'firstdiscovered', 'pairinstability', 'type']",Supernova
191034,"['water', 'aspirator', 'mechanical', 'pump', 'used', 'reduce', 'time', 'needed', 'first', 'step', 'process', 'vacuum', 'type', 'process']",Distillation
191041,"['csaba', 'horvath', 'pioneering', 'work', 'high', 'performance', 'liquid', 'version', 'technique']",Chromatography
191051,"['one', 'measure', 'activity', 'organ', 'qrs', 'complex', 'larger', 'p', 'wave', 'mass', 'disparity', u'subsection', 'organ', 'connected', 'semilunar', 'structure', u'one', 'receive', 'superior', 'inferior', 'vena', 'cava']",Heart
191052,"['value', 'field', 'created', 'property', 'calculated', 'using', 'biotsavart', 'law', 'beeoh', 'sahvahr']",Electric current
191061,"['law', 'apparently', 'contradicted', 'poincare', 'recurrence', 'theorem']",Second law of thermodynamics
191062,"['pierre', 'duhem', 'man', u'name', 'equation', 'describing', 'change', 'chemical', 'potential']",Josiah Willard Gibbs
191065,"['oak', 'ridge', 'national', 'laboratory', u'ha', 'facility', 'generate', u'particle', 'spallation']",Neutron
191068,"['oxidation', 'one', u'compound', 'jones', 'reagent', u'yield', 'carboxylic', 'acid', 'product', 'reaction', 'ketone', 'grignard', 'reagent']",Alcohol
191073,"['weierstrass', 'function', 'notable', 'since', u'lack', 'quantity', u'point']",Derivative
191076,"['element', 'extracted', 'frasch', 'process', 'bonded', 'hydrogen', 'atom', 'functional', 'group', 'called', 'mercaptan']",Sulfur
191077,"[u'molecule', 'hydrolyzed', 'condensation', 'aldehyde', 'ammonium', 'chloride', 'potassium', 'cyanide']",Amino acid
191082,"[u'element', u'object', 'atmosphere', 'selectively', 'absorb', 'radiation', 'create', 'fraunhofer', u'line', 'spectrum']",Sun
191083,"['antimony', 'pentafluoride', 'part', 'magic', 'one']",Acid
191085,"['toxin', 'associated', 'disease', u'cause', 'g', u'protein', 'constitutively', 'active', u'sufferer', 'cystic', 'fibrosis', 'may', u'le', 'prone', 'disease']",Cholera
191088,"['toomcook', 'karatsuba', u'algorithm', 'operation']",Multiplication
191094,"['extraction', 'process', 'element', 'requires', 'grinding', 'leeching', 'sulfuric', 'acid', 'converting', 'dioxide', 'trioxide']",Uranium
212074,"['function', 'vapor', 'pressure', 'given', 'minus', 'b', 'plus', 'c', 'antoines', 'equation']",Logarithm
191106,"['verneuil', 'flamefusion', 'process', u'wa', 'invented', 'create', 'artificial', u'version', u'gemstone', 'composed', 'material']",Corundum
191121,"['ionization', 'smoke', u'detector', 'rely', 'ability', u'entity', 'ionize', 'oxygen', 'nitrogen']",Alpha particle
191126,"['pigment', 'cryptoxanthin', 'readily', 'converted', 'vitamin']",Vitamin A
191144,"['phenomenon', 'cold', 'solid', u'result', 'bergeron', 'process']",Rain
191149,"['maxwellstefan', 'model', 'applies', 'multicomponent', u'system']",Diffusion
